genome_id,genome_length,gc_content,cds,rrna,trna,contigs,contig_n50,contig_l50,hypothetical_cds,plasmids,checkm_completeness,checkm_contamination
1280.30433,2785358,32.642338,2660,2.0,10.0,55,137491.0,6.0,518.0,0.0,99.81,0.0
1280.39508,2866760,32.643925,2778,4.0,57.0,83,97037.0,9.0,562.0,0.0,98.47,0.0
1280.8443,2714831,32.7,2568,4.0,40.0,48,115582.0,10.0,546.0,,100.0,0.0
1280.8800,2742774,32.79,2628,2.0,25.0,44,109672.0,8.0,537.0,,100.0,0.6
197.16189,1685333,30.415533,1770,3.0,38.0,44,124347.0,6.0,212.0,,96.52,1.86
197.5230,1770967,30.13,1954,3.0,40.0,71,156057.0,4.0,427.0,,100.0,0.0
1398979.3,3907326,38.9,3731,4.0,63.0,127,102587.0,12.0,941.0,0.0,100.0,0.0
1422084.3,4406081,65.6,4369,3.0,45.0,27,409764.0,4.0,1063.0,0.0,100.0,1.1
149539.356,4694687,52.13,4818,3.0,77.0,39,400696.0,3.0,655.0,,100.0,0.5
85569.195,4959831,52.08,5123,6.0,76.0,121,150347.0,10.0,695.0,,100.0,0.0
85569.272,4972784,52.1,5129,13.0,85.0,79,225752.0,6.0,710.0,,100.0,0.0
85569.376,4977501,52.11,5138,12.0,77.0,83,225763.0,6.0,719.0,,100.0,0.0
562.7775,5120183,50.46,5275,4.0,85.0,205,81561.0,20.0,732.0,,98.2,0.4
562.96443,5190769,50.687943,5275,2.0,77.0,188,249248.0,8.0,595.0,0.0,99.78,0.0
562.96521,4975779,50.675343,4965,2.0,75.0,121,190808.0,8.0,522.0,0.0,99.78,0.0
562.96595,4615942,50.804344,4575,2.0,74.0,135,78639.0,19.0,383.0,0.0,99.78,0.0
562.96790,5312200,50.592052,5397,2.0,71.0,198,112297.0,16.0,697.0,0.0,99.78,0.11
562.96994,5427203,50.260956,5593,2.0,59.0,292,137914.0,12.0,769.0,0.0,99.78,0.0
562.97444,4962728,50.79702,4977,2.0,77.0,184,86966.0,19.0,474.0,0.0,99.78,0.0
562.97910,4723324,50.42629,4645,3.0,79.0,67,287407.0,7.0,433.0,0.0,99.78,0.0
562.98270,5080144,50.60412,5089,4.0,79.0,127,186161.0,8.0,582.0,0.0,99.78,0.11
562.98751,5053035,50.578354,5051,2.0,77.0,63,456790.0,4.0,563.0,0.0,99.78,0.0
562.98889,5058570,50.761223,5082,2.0,77.0,161,246032.0,7.0,532.0,0.0,99.78,0.0
562.98922,5084489,50.49121,5028,4.0,77.0,69,273632.0,6.0,546.0,0.0,99.78,0.11
562.99449,5068892,50.6066,4961,4.0,75.0,136,204300.0,10.0,474.0,0.0,99.78,0.0
562.99749,4845606,50.80933,4768,3.0,73.0,113,134449.0,12.0,404.0,0.0,99.78,0.11
573.13201,5556280,57.18,5605,9.0,66.0,143,129666.0,13.0,916.0,,100.0,0.0
573.13246,5574798,57.1,5547,5.0,67.0,92,215703.0,10.0,890.0,,100.0,0.0
573.13640,5413621,57.34,5341,5.0,72.0,82,142326.0,13.0,770.0,,100.0,0.0
573.14077,5420367,57.34,5356,5.0,63.0,92,143999.0,12.0,790.0,,100.0,0.0
573.14475,5820099,56.99,5848,10.0,73.0,137,137334.0,15.0,1014.0,,100.0,0.0
573.14538,5488089,57.3,5469,7.0,71.0,78,168854.0,10.0,840.0,,100.0,0.3
573.15452,5349425,57.41,5288,10.0,67.0,65,190117.0,9.0,769.0,,100.0,0.0
573.18090,5574787,57.267338,5741,8.0,89.0,3,5225737.0,1.0,997.0,2.0,99.7,0.3
59201.4208,4875192,52.18299,4952,3.0,73.0,80,376539.0,5.0,549.0,0.0,100.0,0.0
573.26119,5479423,57.313118,5325,13.0,82.0,40,412160.0,5.0,699.0,,99.78,0.0
58712.91,4697044,52.31935,4879,7.0,72.0,212,38130.0,34.0,724.0,,100.0,0.0
573.67084,5300185,57.578518,5250,4.0,71.0,155,86237.0,19.0,609.0,0.0,99.9,0.2
562.22593,5153842,50.24,5167,4.0,69.0,123,162927.0,9.0,696.0,,100.0,0.7
562.22859,5173839,50.63,5264,4.0,66.0,100,175903.0,9.0,699.0,,100.0,0.0
562.23044,4670724,50.71,4559,4.0,62.0,96,96050.0,15.0,437.0,,100.0,0.0
562.23176,4977987,50.57,5020,4.0,69.0,160,77677.0,21.0,588.0,,100.0,0.0
562.23273,5207196,50.74,5217,10.0,71.0,112,159218.0,13.0,727.0,,99.6,0.0
562.57169,5250591,50.369125,5245,9.0,75.0,90,322064.0,6.0,692.0,0.0,99.78,0.11
562.57364,5474456,50.398434,5609,6.0,78.0,181,162680.0,12.0,749.0,0.0,99.78,0.0
562.57422,4902825,50.403614,4780,10.0,73.0,55,288097.0,6.0,533.0,0.0,99.78,0.0
287.12768,6895723,66.13066,6638,3.0,60.0,112,351152.0,8.0,1393.0,0.0,99.34,2.11
485.13078,2115869,52.492523,2516,3.0,46.0,106,55738.0,12.0,754.0,0.0,99.8,0.0
485.13122,2112341,52.53356,2497,3.0,49.0,98,48668.0,13.0,746.0,0.0,99.8,0.0
485.13380,2128561,52.430023,2521,3.0,46.0,143,36842.0,18.0,756.0,0.0,97.98,0.2
485.13884,2106425,52.568405,2492,3.0,46.0,108,46403.0,14.0,743.0,0.0,99.8,0.0
485.14187,2045435,52.752007,2411,3.0,43.0,114,40423.0,15.0,697.0,0.0,99.8,0.0
485.14195,2065022,52.62612,2445,3.0,48.0,116,55026.0,13.0,712.0,0.0,99.8,0.0
485.14431,2082327,52.405697,2474,3.0,45.0,128,45614.0,14.0,742.0,0.0,98.79,0.0
485.15563,2066892,52.513195,2448,3.0,43.0,117,45223.0,16.0,723.0,0.0,96.57,0.0
485.17565,2107979,52.53022,2496,3.0,47.0,92,48966.0,12.0,744.0,0.0,99.8,0.0
485.18408,2112146,52.552666,2509,3.0,49.0,87,67051.0,10.0,732.0,0.0,100.0,0.0
485.18430,2078417,52.644775,2453,3.0,48.0,97,76249.0,9.0,716.0,0.0,100.0,0.0
485.18837,2087059,52.650738,2444,3.0,47.0,114,42620.0,15.0,707.0,0.0,100.0,0.0
485.18910,2103257,52.488926,2505,3.0,49.0,103,46747.0,12.0,752.0,0.0,100.0,0.0
485.18945,2110233,52.515434,2492,3.0,49.0,104,59014.0,13.0,741.0,0.0,100.0,0.0
470.2426,3996385,39.26,3937,5.0,62.0,377,18761.0,63.0,1093.0,,100.0,0.5
470.4825,4079385,39.141586,4038,4.0,64.0,125,440462.0,4.0,1144.0,,100.0,0.0
470.7412,3995892,38.967068,3927,3.0,63.0,102,98936.0,13.0,966.0,,99.81,0.0
470.7471,3885792,38.933506,3660,3.0,59.0,29,456147.0,4.0,763.0,,99.81,0.0
470.7620,5533712,39.12457,8254,5.0,72.0,3972,2752.0,452.0,1863.0,,99.81,41.18
470.7809,4133734,39.024693,4092,3.0,64.0,131,97397.0,12.0,1013.0,,99.81,0.0
470.7965,4344236,38.76965,4240,3.0,63.0,100,170022.0,10.0,1119.0,,99.81,0.0
470.7999,3909905,38.988823,3892,3.0,65.0,114,107228.0,12.0,958.0,,99.81,0.0
470.8077,3871971,38.970436,3714,3.0,56.0,67,125849.0,11.0,875.0,,99.81,0.0
470.11118,4128599,38.642067,3947,3.0,63.0,115,931809.0,2.0,828.0,0.0,99.81,0.37
562.100294,5035450,50.404156,4939,4.0,74.0,127,359123.0,5.0,549.0,0.0,99.78,0.11
562.100950,5065892,50.471645,4999,4.0,79.0,101,287336.0,6.0,558.0,0.0,99.78,0.0
485.7750,2104451,52.637005,2562,3.0,50.0,263,55132.0,13.0,761.0,0.0,99.8,0.2
485.9710,2106571,52.596092,2482,3.0,49.0,117,41765.0,14.0,721.0,0.0,99.8,0.0
487.4675,2016435,51.91117,2291,3.0,53.0,132,40813.0,15.0,630.0,0.0,100.0,0.0
287.8544,6852068,66.11865,6647,6.0,60.0,116,458934.0,6.0,1388.0,,98.73,3.0
28901.832,4749881,52.08,4864,8.0,73.0,83,235053.0,6.0,651.0,,100.0,0.0
28901.8443,4777182,52.187126,4837,12.0,82.0,71,424549.0,4.0,624.0,,100.0,0.0
28901.10191,4799160,52.15617,4800,8.0,67.0,63,192985.0,9.0,572.0,0.0,100.0,0.0
28901.21949,5047881,52.108,5230,4.0,64.0,84,206447.0,8.0,714.0,0.0,100.0,2.4
28901.23615,5090040,52.104874,5237,5.0,75.0,73,164293.0,9.0,637.0,0.0,100.0,5.7
28901.23899,4878770,52.085445,4977,3.0,67.0,36,283607.0,6.0,573.0,0.0,100.0,7.9
28901.23974,5013346,52.148926,5172,6.0,65.0,86,137366.0,12.0,625.0,0.0,100.0,5.7
28901.24784,4935769,51.762897,5098,9.0,72.0,69,160660.0,12.0,770.0,0.0,100.0,0.0
90370.2956,4734150,52.06263,4939,4.0,68.0,66,204170.0,9.0,569.0,0.0,100.0,0.0
90370.2977,4760938,52.05453,4972,4.0,68.0,57,204164.0,9.0,594.0,0.0,100.0,0.0
90370.3087,4741748,52.06565,4944,4.0,68.0,68,185273.0,9.0,581.0,0.0,100.0,0.0
90371.6229,4876534,52.181305,4962,3.0,77.0,81,376539.0,5.0,557.0,0.0,100.0,0.0
1667327.128,5330286,58.133034,5198,3.0,73.0,50,365406.0,6.0,657.0,0.0,100.0,0.0
195.2295,1774832,31.204418,1911,2.0,39.0,69,63130.0,9.0,348.0,,99.55,0.89
1280.26098,2790951,32.704227,2679,3.0,51.0,86,74289.0,10.0,532.0,0.0,99.81,0.0
1280.30058,2815181,32.627956,2694,2.0,9.0,64,100537.0,9.0,544.0,0.0,99.81,0.0
1280.30099,2771722,32.59768,2629,2.0,12.0,66,76877.0,10.0,527.0,0.0,99.81,0.0
1280.30351,2784599,32.64032,2667,2.0,10.0,65,113017.0,8.0,521.0,0.0,99.81,0.0
1280.30430,2813506,32.666573,2730,2.0,9.0,94,79808.0,12.0,561.0,0.0,99.81,0.0
1280.39654,2778606,32.63748,2679,4.0,50.0,81,90503.0,12.0,520.0,0.0,98.08,0.0
1280.9713,2738471,32.73,2619,2.0,40.0,38,124373.0,8.0,581.0,,98.8,0.0
197.16344,1710390,30.411135,1825,3.0,41.0,49,79983.0,7.0,243.0,,96.52,2.8
1438768.3,5854132,57.0,5666,27.0,88.0,22,858848.0,3.0,876.0,,100.0,0.0
1398954.3,3872609,38.9,3670,6.0,64.0,117,133026.0,11.0,895.0,0.0,100.0,0.0
1402502.3,6920040,66.1,6426,13.0,67.0,21,1572778.0,2.0,1390.0,0.0,99.7,0.0
1409926.6,3974176,39.04,3910,2.0,61.0,40,247116.0,6.0,1037.0,2.0,100.0,0.3
562.7682,4749305,50.49,4734,7.0,85.0,57,179824.0,9.0,555.0,,100.0,0.0
562.7754,5142875,50.52,5458,11.0,93.0,272,61727.0,26.0,761.0,,100.0,0.0
562.96504,4849825,50.690323,4804,3.0,77.0,103,318615.0,6.0,388.0,0.0,99.78,0.0
562.96528,4970743,50.75891,5018,2.0,73.0,166,119578.0,14.0,570.0,0.0,99.78,0.11
562.96552,4896208,50.62906,4826,2.0,81.0,94,300940.0,6.0,402.0,0.0,99.78,0.0
562.96692,5033598,50.51033,5026,2.0,67.0,175,528038.0,4.0,561.0,0.0,99.78,0.22
562.96706,5198535,50.421513,5264,2.0,78.0,130,237085.0,6.0,655.0,0.0,99.78,0.11
562.96725,5100403,50.700993,5149,2.0,81.0,111,158701.0,11.0,650.0,0.0,99.78,0.0
562.98188,5139197,50.319515,5129,2.0,80.0,139,234336.0,9.0,636.0,0.0,99.78,0.11
562.98210,5145432,50.623795,5147,2.0,74.0,71,355500.0,4.0,511.0,0.0,99.78,0.0
562.98488,4912722,50.719173,4835,4.0,76.0,98,239678.0,7.0,465.0,0.0,99.78,0.0
562.99056,5064343,50.397495,5049,2.0,79.0,45,342604.0,4.0,570.0,0.0,99.67,0.11
562.99724,5377958,50.473133,5464,2.0,84.0,146,150098.0,11.0,689.0,0.0,99.78,0.11
562.99958,4940700,50.682213,4965,2.0,72.0,150,158313.0,11.0,501.0,0.0,99.78,0.0
623.1670,4375052,50.47261,4785,4.0,74.0,399,25895.0,48.0,424.0,0.0,99.44,0.33
623.1744,4317404,50.824314,4602,3.0,60.0,462,20611.0,67.0,372.0,0.0,99.67,0.44
623.1788,4511313,50.54841,4909,4.0,69.0,411,29475.0,46.0,475.0,0.0,99.78,0.0
624.2085,4442122,50.856865,4793,9.0,65.0,423,23355.0,60.0,468.0,0.0,99.78,0.0
624.2140,4519156,50.85392,4981,9.0,69.0,448,22898.0,60.0,335.0,0.0,99.78,0.0
624.2479,4533218,50.75205,4778,3.0,67.0,427,25112.0,54.0,466.0,0.0,99.44,0.0
624.2497,4357132,50.92033,4528,4.0,79.0,390,23958.0,54.0,341.0,0.0,99.78,0.0
624.3314,4378079,50.85719,4564,4.0,87.0,393,25135.0,54.0,351.0,0.0,99.78,0.0
624.3324,4363779,50.882984,4534,4.0,87.0,402,25437.0,53.0,339.0,0.0,99.78,0.0
624.3419,4361711,50.886566,4542,4.0,86.0,391,25438.0,53.0,340.0,0.0,99.78,0.0
624.3472,4335685,50.940163,4514,4.0,82.0,400,23246.0,55.0,336.0,0.0,99.78,0.0
573.12904,5595436,57.13,5663,14.0,86.0,378,212892.0,9.0,1026.0,,100.0,0.0
573.13211,5518415,57.27,5578,8.0,71.0,188,92770.0,20.0,892.0,,100.0,0.7
573.13546,5411890,57.28,5391,5.0,71.0,104,128544.0,15.0,825.0,,100.0,0.0
573.14449,5378758,57.39,5309,8.0,71.0,105,141942.0,12.0,764.0,,100.0,0.0
573.15632,5886055,56.75,5869,10.0,63.0,80,198016.0,12.0,1123.0,,100.0,0.3
573.24390,5908867,56.8932,6035,14.0,80.0,177,215471.0,11.0,1032.0,,99.78,0.33
595.33,4716344,52.24,4803,7.0,78.0,58,194950.0,7.0,614.0,,100.0,0.0
573.26319,5665496,57.09258,5649,13.0,83.0,136,243805.0,8.0,854.0,,99.78,0.0
573.66645,5501127,57.2639,5464,4.0,80.0,94,196500.0,11.0,772.0,0.0,100.0,0.0
573.67133,5449276,57.29451,5347,3.0,77.0,47,362830.0,5.0,690.0,0.0,100.0,0.1
562.144995,4994468,50.83102,5003,3.0,76.0,174,106104.0,17.0,453.0,0.0,100.0,0.0
562.22560,4918656,50.49,4808,4.0,63.0,79,202448.0,8.0,621.0,,100.0,0.0
562.22660,4785590,50.63,4718,9.0,68.0,84,154751.0,11.0,475.0,,100.0,0.0
562.22679,5086140,50.45,5053,5.0,66.0,128,92265.0,15.0,655.0,,100.0,1.5
562.22681,5035957,50.64,4974,4.0,61.0,97,152516.0,12.0,623.0,,100.0,0.0
562.23188,5166652,50.45,5137,4.0,63.0,112,238933.0,8.0,729.0,,100.0,0.4
562.23878,4973726,50.5,4981,2.0,64.0,100,123670.0,14.0,639.0,,100.0,0.0
562.23896,4879270,50.61,4857,4.0,66.0,91,174701.0,9.0,531.0,,100.0,0.4
562.45590,4913080,50.712124,5016,2.0,63.0,57,203341.0,8.0,521.0,,99.78,0.11
562.45671,4706036,50.876854,4666,1.0,64.0,52,327543.0,6.0,433.0,,99.78,0.0
562.57153,4779187,50.731422,4636,12.0,78.0,44,282933.0,5.0,426.0,0.0,99.78,0.0
287.12515,6473284,66.31617,6114,4.0,57.0,79,362995.0,7.0,1154.0,0.0,98.73,1.11
43770.999,2786957,59.309776,2653,3.0,55.0,99,117674.0,9.0,835.0,0.0,99.79,0.0
54388.347,4557680,52.157986,4679,2.0,65.0,47,229285.0,8.0,488.0,0.0,100.0,0.0
550.2152,4980077,55.07652,4902,11.0,78.0,58,498431.0,3.0,671.0,,99.78,0.0
485.13196,2096802,52.619465,2496,3.0,48.0,110,56329.0,13.0,739.0,0.0,99.8,0.0
485.13774,2107993,52.44913,2522,3.0,45.0,123,43940.0,16.0,761.0,0.0,99.39,0.0
485.14327,2118772,52.451515,2527,3.0,48.0,110,49131.0,13.0,765.0,0.0,99.8,0.2
485.14517,2046713,52.573906,2436,3.0,44.0,120,54982.0,13.0,718.0,0.0,98.59,0.0
485.16602,2124117,52.455585,2508,3.0,46.0,110,47203.0,14.0,762.0,0.0,97.58,0.0
485.17838,58211,51.084846,103,3.0,2.0,111,4292.0,4.0,65.0,0.0,0.0,0.0
485.17857,2109620,52.41835,2505,3.0,49.0,112,54359.0,13.0,753.0,0.0,99.8,0.0
485.18760,2161716,52.37071,2569,3.0,48.0,121,46669.0,15.0,784.0,0.0,100.0,0.2
485.18859,2116462,52.44337,2523,3.0,49.0,121,52697.0,13.0,766.0,0.0,100.0,0.2
470.2165,4242068,38.98,4180,3.0,66.0,175,60739.0,23.0,1157.0,,100.0,0.0
470.2279,3803999,38.96,3667,1.0,59.0,113,79778.0,13.0,877.0,,100.0,0.0
470.7345,3849325,38.942047,3707,6.0,64.0,77,147689.0,10.0,853.0,,99.81,0.0
470.7369,3978478,38.86245,3857,3.0,53.0,88,116582.0,11.0,983.0,,99.81,0.0
470.7523,3726436,38.991467,3504,3.0,63.0,15,2125361.0,1.0,725.0,,99.81,0.19
470.7673,3864446,38.956917,3770,3.0,56.0,79,155714.0,9.0,930.0,,99.81,0.0
470.7959,4013971,39.17323,3889,3.0,59.0,101,173000.0,9.0,983.0,,99.81,0.0
470.16224,4068116,38.92448,3908,3.0,63.0,74,177969.0,7.0,1031.0,0.0,99.81,0.0
562.100291,4658335,50.5592,4544,2.0,77.0,46,621623.0,3.0,388.0,0.0,99.78,0.0
562.100599,4908390,50.448315,4793,2.0,78.0,69,536820.0,4.0,490.0,0.0,99.78,0.0
562.100761,5071183,50.770855,5080,2.0,73.0,87,208538.0,8.0,549.0,0.0,99.78,0.0
487.4480,2049111,51.99391,2287,3.0,48.0,132,42906.0,18.0,613.0,0.0,100.0,0.0
487.4669,2140504,51.76664,2479,3.0,53.0,183,38127.0,19.0,745.0,0.0,100.0,0.2
287.6328,7079305,65.857216,6843,12.0,67.0,1,7079305.0,1.0,1512.0,,100.0,0.4
287.7834,6293739,66.51709,6009,2.0,59.0,69,280447.0,6.0,1135.0,,99.06,1.34
28901.8506,4872234,51.932213,5000,12.0,83.0,136,155596.0,8.0,685.0,,100.0,0.0
28901.8744,4883345,52.216522,4957,15.0,80.0,117,90183.0,16.0,569.0,,100.0,0.0
28901.13346,4927673,52.116364,5015,3.0,75.0,94,222675.0,8.0,597.0,0.0,100.0,0.0
28901.22096,4876404,52.240463,4999,1.0,60.0,157,61320.0,25.0,540.0,0.0,100.0,0.0
28901.22619,5222635,52.101765,5377,3.0,76.0,69,268442.0,8.0,625.0,0.0,100.0,8.9
28901.23302,4768279,52.087452,4920,2.0,61.0,59,170207.0,9.0,598.0,0.0,100.0,1.2
28901.23811,4747753,52.03129,4896,0.0,49.0,52,183088.0,9.0,608.0,0.0,100.0,0.0
90370.2985,4831520,52.047863,5078,4.0,69.0,58,167314.0,10.0,664.0,0.0,100.0,0.0
90370.3038,4713319,52.029728,4910,4.0,68.0,60,154911.0,9.0,565.0,0.0,100.0,0.0
90370.5521,4493596,52.699707,4627,4.0,57.0,197,36407.0,40.0,444.0,0.0,100.0,0.0
90371.5264,4886045,52.147903,4971,2.0,70.0,71,270562.0,6.0,555.0,0.0,100.0,0.0
90371.7300,4938992,52.27919,5143,3.0,60.0,263,40583.0,43.0,602.0,0.0,100.0,0.0
1773.3996,4349177,65.6,4282,3.0,44.0,91,98846.0,16.0,994.0,,100.0,0.0
1773.4005,4370567,65.6,4281,3.0,44.0,91,115298.0,14.0,994.0,,100.0,0.0
1773.4056,4330166,65.58,4271,3.0,44.0,94,98743.0,15.0,994.0,,100.0,0.0
192955.388,4807524,52.16082,4803,3.0,73.0,47,483070.0,4.0,576.0,0.0,100.0,0.0
1283.420,2502516,32.57,2473,4.0,36.0,65,77042.0,10.0,510.0,,100.0,0.0
1280.10028,2712488,32.69,2559,4.0,38.0,40,150705.0,7.0,538.0,,100.0,0.0
1280.15915,2936408,32.693977,2863,6.0,53.0,83,86680.0,11.0,646.0,,100.0,0.6
1280.15922,2934208,32.6911,2872,6.0,51.0,81,77441.0,12.0,653.0,,100.0,0.6
1280.26095,2794429,32.708805,2677,4.0,59.0,85,73115.0,11.0,528.0,0.0,99.81,0.0
1280.30057,2802721,32.62644,2681,2.0,15.0,63,88580.0,10.0,548.0,0.0,99.81,0.0
1280.30086,2813084,32.61968,2701,2.0,9.0,64,88544.0,9.0,549.0,0.0,99.81,0.0
1280.39682,2818172,32.677883,2700,4.0,57.0,79,77046.0,11.0,531.0,0.0,98.85,0.0
1280.39827,2890081,32.652233,2785,4.0,54.0,54,163774.0,7.0,554.0,0.0,99.81,0.0
1280.7356,2992138,32.61,2914,4.0,35.0,64,101351.0,10.0,726.0,,100.0,2.4
1280.8127,2753595,32.72,2611,4.0,28.0,43,111458.0,7.0,538.0,,100.0,0.6
1280.8162,2762984,32.8,2652,4.0,57.0,30,201074.0,3.0,560.0,,100.0,0.0
1280.9350,2805057,32.69,2677,4.0,43.0,64,85365.0,10.0,580.0,,100.0,0.6
1280.9376,2976809,32.62,2901,4.0,20.0,57,136229.0,7.0,735.0,,100.0,0.0
197.15925,1661534,30.370249,1755,6.0,40.0,22,175519.0,4.0,219.0,,94.93,2.33
197.15980,1871661,30.041765,2069,7.0,40.0,87,81012.0,8.0,421.0,,97.01,3.27
197.16309,1638948,30.396084,1711,3.0,40.0,37,207111.0,3.0,206.0,,93.93,0.89
1422009.3,4389964,65.6,4332,3.0,45.0,17,548203.0,2.0,1033.0,0.0,100.0,0.0
1422047.3,4413971,65.6,4368,3.0,45.0,35,228061.0,8.0,1051.0,0.0,98.9,0.0
149391.30,4685704,52.250847,4822,6.0,78.0,37,444769.0,3.0,674.0,,100.0,0.3
562.7743,5047821,50.6,5134,9.0,81.0,116,148281.0,11.0,603.0,,100.0,0.0
562.96585,5035205,50.45864,5096,3.0,75.0,215,66756.0,24.0,646.0,0.0,99.78,0.22
562.98083,4891852,50.741436,4914,3.0,72.0,221,72857.0,20.0,484.0,0.0,99.78,0.22
562.98467,4917622,50.544186,4851,4.0,78.0,97,365322.0,5.0,484.0,0.0,99.78,0.11
562.98858,4950115,50.462082,4820,4.0,74.0,88,314493.0,6.0,482.0,0.0,99.78,0.0
562.99456,5176924,50.57604,5159,4.0,79.0,110,285749.0,6.0,561.0,0.0,99.78,0.11
562.99884,5041921,50.73346,5073,2.0,82.0,112,249126.0,8.0,535.0,0.0,99.78,0.0
615.896,5688500,58.95396,5705,13.0,84.0,213,130870.0,13.0,1187.0,,100.0,0.0
61652.45,5130370,59.007965,5109,5.0,74.0,251,41032.0,33.0,1029.0,0.0,99.69,0.62
623.1368,4298157,50.53424,4598,2.0,44.0,430,27502.0,50.0,401.0,0.0,99.67,0.0
624.3313,4264008,50.906895,4421,4.0,82.0,374,25438.0,53.0,308.0,0.0,99.78,0.0
624.3481,4524431,50.634567,4783,4.0,81.0,475,23162.0,61.0,406.0,0.0,99.67,0.22
624.3775,4357132,50.92033,4528,4.0,79.0,390,23958.0,54.0,341.0,0.0,99.78,0.0
573.12862,5422754,57.21,5455,11.0,88.0,369,165849.0,12.0,886.0,,100.0,0.0
573.13208,5556976,57.16,5611,9.0,67.0,150,135998.0,15.0,931.0,,100.0,0.0
573.13281,5442394,57.31,5469,3.0,48.0,169,67906.0,26.0,864.0,,100.0,0.1
573.14324,5387704,57.32,5280,6.0,69.0,119,100508.0,17.0,738.0,,100.0,0.0
573.14399,5464722,57.28,5436,5.0,77.0,108,146361.0,13.0,843.0,,100.0,0.0
573.15469,6575412,55.74,6884,8.0,62.0,418,161799.0,15.0,1558.0,,100.0,0.7
573.15487,5590984,57.06,5518,8.0,69.0,81,181296.0,9.0,894.0,,100.0,0.0
573.15589,5211412,57.48,5093,10.0,64.0,65,288152.0,8.0,677.0,,100.0,0.3
573.24298,5701107,57.187244,5702,16.0,82.0,250,86329.0,23.0,848.0,,99.78,0.0
573.24412,5550325,57.21036,5552,14.0,81.0,106,218216.0,8.0,773.0,,99.78,0.0
573.29877,5844114,56.942337,5940,15.0,86.0,160,192344.0,11.0,931.0,0.0,99.78,0.22
573.29917,5555771,57.244812,5580,11.0,80.0,71,297307.0,7.0,813.0,0.0,99.78,0.0
573.30003,5533509,57.2679,5375,14.0,84.0,75,307951.0,7.0,674.0,0.0,99.78,0.0
58095.16,4920099,51.97,5082,7.0,71.0,91,149004.0,11.0,845.0,,100.0,0.3
573.66758,5023261,57.478977,4945,3.0,74.0,177,95640.0,16.0,599.0,0.0,99.8,0.1
573.66997,5306228,57.49902,5205,4.0,72.0,94,214806.0,8.0,643.0,0.0,100.0,0.1
562.23801,5171388,50.74,5133,10.0,71.0,128,146601.0,14.0,635.0,,100.0,0.0
562.23841,5110364,50.57,5097,4.0,58.0,96,169292.0,9.0,674.0,,100.0,0.4
562.23869,4858831,50.81,4844,4.0,66.0,110,96080.0,15.0,491.0,,100.0,0.7
562.23871,4979947,50.44,4939,4.0,67.0,105,173832.0,10.0,643.0,,100.0,0.0
562.42759,5001880,50.74076,4964,7.0,74.0,122,185513.0,10.0,462.0,,99.78,0.0
562.57308,5298095,50.799957,5411,10.0,81.0,229,134731.0,15.0,698.0,0.0,99.78,1.21
2847019.3,5225751,54.614063,5474,9.0,75.0,408,25181.0,65.0,1097.0,0.0,99.78,3.54
287.12526,6727485,66.12965,6538,3.0,62.0,107,185508.0,11.0,1353.0,0.0,99.34,2.25
287.34610,7068498,65.918785,6870,3.0,58.0,234,147548.0,17.0,1538.0,0.0,99.6,2.4
550.1141,5215817,54.9,5114,9.0,84.0,2,5172197.0,1.0,924.0,1.0,100.0,0.0
550.2148,5074722,54.9692,4911,15.0,83.0,132,213067.0,9.0,672.0,,99.67,0.33
485.12946,2065869,52.649467,2442,3.0,49.0,108,57071.0,12.0,719.0,0.0,99.8,0.0
485.13023,2109017,52.491325,2494,3.0,45.0,109,40854.0,15.0,739.0,0.0,99.6,0.2
485.13284,2109931,52.488636,2502,3.0,47.0,104,48546.0,14.0,742.0,0.0,99.8,0.0
485.13424,2065296,52.652016,2432,3.0,49.0,118,46729.0,14.0,703.0,0.0,99.8,0.0
485.14843,2094522,52.452065,2473,3.0,45.0,113,46924.0,13.0,731.0,0.0,99.39,0.0
485.14960,2067144,52.54225,2450,3.0,43.0,122,41742.0,15.0,719.0,0.0,98.18,0.0
485.17701,2062322,52.70084,2418,3.0,48.0,103,41674.0,14.0,702.0,0.0,99.8,0.0
485.18422,2111273,52.406204,2504,3.0,48.0,109,52495.0,14.0,756.0,0.0,100.0,0.0
485.18445,2124103,52.549946,2521,3.0,49.0,99,48845.0,12.0,757.0,0.0,100.0,0.0
470.22920,3903353,38.92853,3805,5.0,66.0,98,162337.0,10.0,952.0,0.0,100.0,0.0
470.7353,3990226,38.877674,3866,4.0,49.0,87,116582.0,12.0,987.0,,99.81,0.0
470.7487,4011437,38.923634,3952,3.0,58.0,81,313267.0,6.0,1046.0,,99.81,0.0
470.7609,3955782,38.85199,3846,3.0,59.0,72,124496.0,11.0,972.0,,99.81,0.0
562.100262,5017674,50.69797,5005,4.0,73.0,77,209184.0,8.0,546.0,0.0,99.78,0.0
485.7928,2107360,52.62798,2547,3.0,49.0,291,55149.0,13.0,748.0,0.0,99.8,0.0
485.797,2148434,52.41,2626,3.0,49.0,71,65406.0,10.0,957.0,,100.0,0.0
485.9724,2056036,52.742706,2422,3.0,47.0,105,55337.0,12.0,699.0,0.0,99.8,0.0
487.4518,2121957,51.631348,2434,3.0,49.0,152,51237.0,13.0,680.0,0.0,100.0,0.0
28901.819,4811962,52.16,4882,7.0,81.0,70,250937.0,6.0,694.0,,100.0,0.3
28901.8311,4952709,52.163815,5016,12.0,83.0,70,282781.0,5.0,596.0,,100.0,0.0
28901.8767,5051395,52.060947,5138,14.0,81.0,107,150166.0,8.0,692.0,,100.0,0.0
